x,y,z,r,p,y
0.0467449,-0.0262843,-0.00694891,177.054,-179.74,-179.807
0.0445231,-0.0256988,-0.00629599,177.106,-179.539,-179.893
0.0450446,-0.0257691,-0.00456263,177.041,-179.696,-179.897
0.0443951,-0.0274606,-0.00805693,177.119,-179.737,-179.858
0.0474773,-0.029321,-0.00871662,177.019,-179.656,-179.815
0.0465269,-0.0321572,-0.00928519,177.111,-179.561,-179.942
0.0484463,-0.0316157,-0.00837563,177.092,-179.7,-179.849
0.0446387,-0.0287164,-0.00517036,177.054,-179.772,-179.969
0.0455028,-0.0282398,-0.0034647,177.171,-179.818,-179.929
0.0441327,-0.0250045,-0.00417691,177.181,-179.775,-179.857
0.0460969,-0.0196495,-0.00697646,177.279,179.976,-179.633
0.0507513,-0.0202274,-0.00167275,177.202,177.692,-179.872
0.0558886,-0.0220155,0.02725,177.383,172.026,179.761
0.0813692,-0.0194186,0.0778082,177.963,169.393,179.103
0.128844,-0.0227434,0.131709,176.869,171.015,-178.994
0.188751,-0.0297834,0.180715,176.517,175.352,-178.638
0.254187,-0.0398831,0.22164,176.681,-179.107,-179.289
0.318838,-0.0562265,0.251997,176.718,-173.451,-179.578
0.374272,-0.0738632,0.265012,176.667,-169.53,179.746
0.409171,-0.0918444,0.271324,176.854,-167.543,178.842
0.425555,-0.0960096,0.284943,177.416,-167.631,177.797
0.420473,-0.102669,0.298623,177.766,-169.854,177.045
0.398231,-0.102109,0.321342,177.806,-172.767,177.991
0.365972,-0.102179,0.352996,176.519,-175.392,-179.815
0.327119,-0.106074,0.389135,177.537,-177.712,179.902
0.286165,-0.113456,0.427136,176.362,-179.736,-179.303
0.244325,-0.122049,0.462299,175.691,179.236,-179.141
0.205258,-0.135401,0.494196,175.678,178.464,179.387
0.167696,-0.1432,0.519443,176.259,178.058,177.636
0.137849,-0.151119,0.53626,176.89,177.701,176.36
0.111242,-0.154435,0.551547,177.192,177.751,175.883
0.0926023,-0.155532,0.564303,177.106,177.814,176.768
0.078756,-0.148642,0.570251,177.339,177.973,177.238
0.0746878,-0.139947,0.574666,177.28,178.044,178.234
0.0693995,-0.127908,0.57755,177.419,178.303,179.02
0.065304,-0.114902,0.580344,177.702,178.66,178.876
0.0610235,-0.103077,0.582718,177.121,179.516,-179.502
0.060582,-0.0977026,0.591064,177.873,179.523,-179.639
0.0645924,-0.0937482,0.59692,177.689,-179.796,-179.381
0.071694,-0.0899683,0.607792,176.146,-179.016,-178.42
0.0775036,-0.0874905,0.616677,176.517,-178.809,-178.643
0.0808097,-0.0876216,0.629895,176.2,-178.511,-179.29
0.0808885,-0.095996,0.646607,176.901,-178.472,179.678
0.0799462,-0.102152,0.664067,176.236,-178.194,179.987
0.0758296,-0.111505,0.681734,176.524,-178.431,179.002
0.070638,-0.115798,0.699209,176.905,-179.238,178.107
0.0644264,-0.121397,0.721554,177.948,179.744,177.196
0.0579486,-0.12495,0.740553,177.291,179.71,178.154
0.0564681,-0.125866,0.756721,177.31,179.808,178.697
0.0557601,-0.126048,0.773387,177.465,-179.777,178.782
0.0564969,-0.126235,0.789804,176.753,-179.549,179.722
0.0542227,-0.124136,0.804043,177.16,-179.447,178.784
0.0514758,-0.120778,0.820337,176.812,-179.432,179.188
0.0517325,-0.116565,0.833726,176.802,-179.53,179.17
0.0549899,-0.115742,0.843214,176.534,-179.743,-179.997
0.0573845,-0.111976,0.856112,177.817,179.718,178.267
0.0548969,-0.105783,0.868813,177.221,179.671,179.074
0.0572674,-0.0991943,0.881955,178.052,179.852,179.007
0.0626926,-0.0929465,0.895809,177.702,-179.919,178.745
0.0646539,-0.0883565,0.906441,177.368,-179.165,179.712
0.0685276,-0.0833033,0.920557,176.777,-178.654,-179.444
0.0700155,-0.0803816,0.929782,176.417,-178.575,-179.567
0.0688527,-0.077848,0.943159,176.3,-178.678,-178.709
0.0676076,-0.0832365,0.956503,176.272,-178.924,-178.992
0.0634501,-0.0798656,0.971517,177.384,-179.666,178.937
0.0616243,-0.0827712,0.988465,176.99,-179.582,179.366
0.0580809,-0.0785594,1.0088,177.102,-179.658,179.287
0.0606772,-0.0791613,1.02619,177.169,-179.615,179.242
0.0656458,-0.0830461,1.03721,176.851,-179.654,-179.769
0.0666154,-0.0928467,1.04132,176.796,-179.621,-179.9
0.0686396,-0.103668,1.0414,176.623,-179.279,179.737
0.0704947,-0.111515,1.03575,176.934,-178.982,178.851
0.0709072,-0.11327,1.03532,176.793,-179.187,178.671
0.0720954,-0.116645,1.03221,177.023,-179.118,178.438
0.0731672,-0.115225,1.02806,177.221,-179.546,178.48
0.071225,-0.114671,1.02383,176.773,-179.431,-179.701
0.0677244,-0.114523,1.02384,176.857,-179.561,-179.715
0.0678274,-0.116031,1.01489,176.931,-179.853,179.662
0.0696023,-0.115198,1.01189,176.726,179.976,179.607
0.0743013,-0.113104,1.006,177.846,179.89,178.844
0.0773563,-0.115949,1.00515,176.789,-179.729,-179.392
0.0798951,-0.117609,1.00536,176.584,-179.198,-178.965
0.0851572,-0.121166,1.00031,176.284,-178.811,-179.035
0.0868969,-0.125769,0.996013,176.008,-178.633,-179.415
0.0894093,-0.130966,0.992636,175.13,-178.305,-179.232
0.0867756,-0.137051,0.990975,176.558,-178.964,178.121
0.087843,-0.139656,0.98877,178.059,-179.673,177.07
0.0904228,-0.140338,0.986433,177.371,-179.814,178.367
0.0947864,-0.13883,0.982671,177.434,-179.668,178.633
0.0996699,-0.13281,0.980287,177.607,-179.364,179.324
0.104822,-0.128103,0.976632,177.07,-179.264,-179.548
0.10805,-0.122044,0.976868,176.998,-179.106,-179.158
0.108388,-0.121608,0.975144,177.437,-179.333,-179.265
0.11068,-0.113982,0.97517,176.277,-179.565,-179.122
0.113353,-0.111563,0.972157,176.521,-179.592,-179.422
0.114776,-0.115492,0.971894,178.228,179.962,178.661
0.12073,-0.109994,0.973473,176.516,-179.738,179.875
0.128109,-0.111305,0.975197,178.507,179.685,177.623
0.134738,-0.110774,0.974899,176.257,-179.528,-179.556
0.142106,-0.112078,0.974582,175.896,-179.325,-178.833
0.141788,-0.117598,0.970031,175.912,-179.093,-179.034
0.144973,-0.127243,0.966125,178.632,-179.844,177.132
0.151472,-0.135198,0.967171,177.94,-179.549,178.6
0.154867,-0.141013,0.970233,179.317,-179.894,178.224
0.158307,-0.141524,0.972607,179.109,-179.977,179.082
0.17005,-0.147747,0.970445,177.533,179.905,179.146
0.18209,-0.157092,0.973661,177.16,179.403,177.475
0.193224,-0.161878,0.976576,175.324,179.57,177.79
0.203597,-0.164098,0.9804,173.81,179.693,178.729
0.215403,-0.16308,0.980595,172.296,-179.758,179.14
0.22651,-0.161722,0.981106,171.661,-179.924,178.902
0.241596,-0.162171,0.983238,169.998,-179.705,179.762
0.256316,-0.158087,0.98459,169.756,179.812,179.455
0.269442,-0.150557,0.983965,169.104,179.85,179.706
0.284099,-0.14851,0.98398,168.064,179.554,-179.535
0.303017,-0.144212,0.985295,167.268,179.583,-178.914
0.323829,-0.145313,0.98705,167.068,179.467,-179.024
0.34367,-0.158431,0.990071,165.859,179.475,-178.901
0.364366,-0.165555,0.988495,166.221,179.094,-179.629
0.38995,-0.161537,0.990599,166.662,178.88,178.528
0.419282,-0.165935,0.995027,165.953,179.322,179.769
0.446168,-0.16809,0.999946,165.42,179.99,-178.727
0.469498,-0.173459,1.00256,165.694,-179.755,-179.295
0.496575,-0.186519,1.0023,164.877,-179.318,-178.055
0.522312,-0.205039,1.00274,164.709,-179.479,-178.188
0.543269,-0.228714,1.00369,165.447,-179.921,-179.589
0.56402,-0.253143,1.00352,164.991,-179.924,-179.326
0.583978,-0.283725,1.00645,165.594,179.966,179.003
0.607528,-0.313979,1.0117,165.887,-179.92,178.235
0.631175,-0.34334,1.01925,165.845,179.836,177.438
0.659187,-0.365976,1.02931,166.587,179.565,176.801
0.688594,-0.376024,1.03456,167.601,179.053,176.269
0.721229,-0.383991,1.04224,168.562,178.915,176.692
0.757786,-0.387667,1.04338,169.673,178.934,177.764
0.795456,-0.391157,1.04338,171.417,179.354,178.274
0.829175,-0.397869,1.04455,172.205,179.851,178.376
0.864483,-0.403247,1.04814,173.318,179.879,178.332
0.900507,-0.407062,1.05046,174.514,-179.602,178.499
0.931412,-0.402994,1.04908,175.778,-179.731,178.223
0.964854,-0.401878,1.04995,177.058,179.984,178.097
0.998036,-0.401137,1.05504,178.438,179.858,177.558
1.03435,-0.396885,1.05796,179.483,179.704,177.599
1.06997,-0.387571,1.05993,179.528,-179.798,178.086
1.1067,-0.374086,1.06561,1.50486,-0.5467,-2.49324
1.14123,-0.360179,1.06735,3.2035,-0.650977,-2.43983
1.17534,-0.345369,1.06989,3.72468,-0.623346,-1.02104
1.20886,-0.328963,1.07205,4.65027,-0.411773,-0.574021
1.24344,-0.308285,1.07777,4.52293,-0.150553,0.519682
1.27907,-0.291804,1.08321,6.45043,0.227703,-0.625448
1.31272,-0.28912,1.0907,9.17586,0.742312,-2.01316
1.34084,-0.274863,1.09845,9.48142,0.574417,0.0796899
1.371,-0.26776,1.10086,9.97717,0.390663,0.390524
1.40342,-0.258779,1.10073,10.489,0.143346,0.101481
1.43819,-0.253046,1.10378,12.078,0.101796,-1.04354
1.47394,-0.247476,1.10501,12.48,0.135743,-0.307859
1.50942,-0.247821,1.10666,13.2883,-0.0393493,-0.0113737
1.54795,-0.247759,1.10638,14.1957,0.0064332,-1.05341
1.58375,-0.246656,1.10485,15.7181,0.59307,-3.27146
1.62022,-0.242437,1.10587,16.5792,0.527571,-3.41873
1.65386,-0.233524,1.10794,17.5959,0.353223,-3.98665
1.68379,-0.224797,1.11096,19.1854,-1.54187,-4.35318
1.70916,-0.213355,1.10831,19.8965,-4.05438,-3.82448
1.72767,-0.200635,1.10355,20.2337,-5.48434,-2.87673
1.73807,-0.186106,1.09416,20.4703,-5.89133,-1.88932
1.73458,-0.173921,1.08137,20.6437,-4.3319,-1.65153
1.72549,-0.162401,1.07367,20.8285,-2.45457,-1.33563
1.71332,-0.152271,1.06954,21.0371,-0.981685,-0.676218
1.69994,-0.140995,1.06783,20.8874,0.0567579,0.00321863
1.68848,-0.132711,1.072,20.7884,0.715242,0.301404
1.67883,-0.124071,1.07632,20.8023,1.0945,0.41517
1.67667,-0.122469,1.07986,20.8778,0.603435,0.325336
1.6745,-0.122733,1.08419,20.8915,0.294041,-0.30955
1.6764,-0.122908,1.08538,21.1902,-0.316621,-0.826614
1.6763,-0.126226,1.08406,21.1075,-1.28743,-0.357593
1.67483,-0.130477,1.07849,20.5954,-1.50444,-0.272994
1.66916,-0.139592,1.07343,20.3019,-1.45398,-0.684225
1.6639,-0.146173,1.0648,20.1148,-0.787579,-1.77461
1.65439,-0.160408,1.06342,17.9979,-0.638318,0.744726
1.65052,-0.161287,1.06595,19.9446,0.824211,-3.03681
1.65111,-0.169421,1.07046,20.6212,1.83184,-4.1627
1.65067,-0.172804,1.07602,20.8164,1.65453,-2.83903
1.65029,-0.172851,1.07989,20.2486,0.821935,-1.88683
1.65008,-0.174944,1.08104,20.2514,-0.320953,-1.75664
1.65056,-0.17196,1.07866,20.308,-0.866957,-2.28542
1.65053,-0.171782,1.07711,20.7382,-1.00677,-2.44785
1.65366,-0.170551,1.07596,20.803,-0.463905,-2.77377
1.656,-0.165768,1.07151,20.8322,0.138452,-2.71362
1.65682,-0.157769,1.06936,20.8635,0.803835,-2.34132
1.65798,-0.149488,1.0666,20.7782,0.350527,-1.37451
1.65745,-0.141243,1.06234,20.8919,0.231582,-0.994131
1.65631,-0.132407,1.0583,20.9281,-0.0241619,-0.905282
1.65983,-0.12326,1.05513,20.7776,-0.118444,-0.420877
1.65809,-0.117211,1.04677,20.7431,-0.738606,0.646172
1.65753,-0.112365,1.04361,20.5823,-0.315755,0.0233988
1.66157,-0.111839,1.03709,18.9898,-0.148059,0.47459
1.66469,-0.116365,1.03742,15.2607,-0.107191,0.192937
1.66646,-0.118036,1.03622,8.68146,-0.173691,-0.296432
1.67143,-0.122381,1.03591,179.26,-179.781,178.858
1.67547,-0.126418,1.03961,169.008,-179.716,177.843
1.67765,-0.118331,1.03816,162.244,-179.879,178.747
1.68153,-0.105831,1.0359,156.609,179.311,-178.424
1.685,-0.0911155,1.03804,154.704,177.868,-179.418
1.69961,-0.0814576,1.04039,151.472,176.801,-175.39
1.71684,-0.080337,1.04253,148.813,176.063,-173.104
1.73594,-0.0909184,1.04216,146.875,176.05,-172.135
1.76249,-0.113167,1.04501,147.195,175.937,-174.692
1.78379,-0.153564,1.04806,147.844,176.779,-177.057
1.80738,-0.202019,1.05888,147.823,178.295,-178.52
1.83367,-0.256479,1.06556,147.552,-179.817,-179.048
1.86141,-0.310412,1.0692,147.539,-178.383,179.807
1.88583,-0.36459,1.07711,147.893,-177.519,178.746
1.91199,-0.414568,1.08081,148.043,-177.373,178.014
1.93847,-0.456351,1.09046,147.163,-177.413,178.821
1.96495,-0.491534,1.09254,148.587,-177.812,177.275
1.99224,-0.523062,1.10045,147.778,-178.302,178.915
2.01865,-0.550244,1.10622,148.112,-179.184,179.674
2.03929,-0.580842,1.11829,147.969,-179.577,179.585
2.0591,-0.605775,1.13303,147.996,-179.761,-179.833
2.07935,-0.626598,1.1418,148.2,-179.881,-179.766
2.09958,-0.649386,1.1591,149.038,-179.914,179.276
2.12717,-0.675972,1.17279,149.546,-179.791,179.426
2.15191,-0.700191,1.17727,150.09,-179.978,179.001
2.1779,-0.728283,1.18661,150.536,-179.737,177.907
2.21099,-0.750336,1.19236,151.769,-179.612,176.618
2.24484,-0.767302,1.2018,152.665,-179.712,176.069
2.28621,-0.78299,1.20689,153.43,-179.885,177.483
2.32208,-0.79686,1.2153,153.893,179.821,178.633
2.35889,-0.806277,1.22191,154.441,179.601,178.91
2.39029,-0.810763,1.22665,155.302,179.728,178.835
2.43096,-0.814104,1.22946,156.043,179.848,178.99
2.47709,-0.814506,1.23042,156.807,-179.436,-179.352
2.52394,-0.818793,1.22999,157.645,-179.046,-178.981
2.56796,-0.827845,1.23112,158.594,-178.732,-179.11
2.61129,-0.836613,1.23057,159.354,-178.476,-179.917
2.65071,-0.853347,1.23149,160.417,-178.47,179.335
2.68441,-0.861023,1.23106,161.504,-178.588,179.621
2.71812,-0.870647,1.23626,161.583,-178.409,-179.527
2.74052,-0.8703,1.23361,162.567,-179.149,178.577
2.77481,-0.891583,1.23679,165.017,-179.689,178.713
2.80454,-0.901327,1.2371,164.498,-179.402,-178.636
2.83142,-0.9129,1.24071,164.789,-179.77,-179.034
2.85391,-0.924549,1.24244,166.434,179.792,179.838
2.87032,-0.937659,1.24895,167.044,179.957,179.476
2.89204,-0.94225,1.24752,169.645,179.098,178.6
2.92545,-0.954227,1.25641,171.842,178.849,177.964
2.96018,-0.964454,1.26655,172.564,179.198,179.901
3.00159,-0.980371,1.27751,174.288,179.761,-179.501
3.04187,-0.993646,1.2813,176.116,-179.725,179.396
3.07106,-1.01128,1.28064,178.11,-178.862,176.861
3.1062,-1.03535,1.27557,0.630721,-1.04218,-4.5131
3.14442,-1.04655,1.27849,2.76751,-0.425379,-6.14577
3.17449,-1.04627,1.27759,4.49522,-0.0286442,-5.50874
3.21119,-1.03643,1.2732,6.45572,0.846043,-5.35673
3.23995,-1.02013,1.26924,7.67819,0.908848,-4.07129
3.26486,-0.997357,1.26835,8.66309,0.908,-2.68344
3.29434,-0.971689,1.27488,9.36156,0.250874,-0.632903
3.32514,-0.949112,1.28259,10.0273,-2.3899,1.5961
3.35947,-0.93522,1.28485,10.3425,-5.07402,2.39498
3.38466,-0.92332,1.28077,10.1989,-6.63011,2.38073
3.40175,-0.919848,1.26531,10.8119,-6.74844,1.4847
3.4052,-0.926413,1.25807,11.2248,-5.40533,0.554516
3.40074,-0.938533,1.24839,11.5277,-3.46528,0.0917502
3.3915,-0.950027,1.24447,11.2518,-1.8658,-0.106473
3.38255,-0.964339,1.24019,11.8364,-0.773907,-1.26167
3.3722,-0.977742,1.23912,12.0485,-0.0678658,-1.78215
3.36217,-0.990418,1.24041,11.9217,-0.133885,-1.84302
3.35246,-0.998543,1.23673,11.6116,-0.0064389,-2.12735
3.34634,-1.00495,1.23239,11.987,0.0900413,-2.61534
3.33985,-1.0145,1.23095,11.5807,-0.176529,-2.28458
3.322,-1.01721,1.22177,10.4631,-0.367593,-1.43187
3.31206,-1.01761,1.21826,10.3959,-0.85931,-0.807791
3.30151,-1.01136,1.20267,11.9721,0.295514,-3.34968
3.29862,-1.01169,1.20795,11.8212,0.713336,-3.1913
3.29457,-1.0051,1.21718,13.1063,0.78695,-2.78122
3.28803,-0.994584,1.2204,12.7521,0.382896,-1.1552
3.29013,-0.980345,1.22479,11.8964,-0.31314,0.20735
3.29088,-0.971057,1.22562,11.8552,-0.999328,0.462057
3.28933,-0.961856,1.2237,12.2503,-1.12428,-0.44174
3.28931,-0.959631,1.22276,12.7538,-1.34663,-0.142633
3.28541,-0.955936,1.22201,13.0403,-1.24075,-0.150727
3.27725,-0.95271,1.2178,13.2359,-0.539623,-0.675615
3.26661,-0.951601,1.21925,12.953,-0.279467,-0.31479
3.2532,-0.947626,1.20837,12.7497,0.321276,-0.407929
3.24416,-0.947284,1.20769,12.9802,0.751568,-0.465169
3.23923,-0.945142,1.20158,12.9434,1.37681,-0.282996
3.24189,-0.947483,1.19757,12.9118,1.60997,-0.267781
3.24098,-0.943989,1.19462,13.9006,1.98887,-1.03854
3.24632,-0.941707,1.19194,15.788,1.83925,-0.31622
3.24781,-0.934722,1.19104,18.757,1.46551,0.435947
3.25953,-0.934594,1.19385,20.4188,0.813289,0.734626
3.27031,-0.936673,1.19784,20.9226,0.677187,-0.188623
3.28993,-0.945333,1.19611,22.4326,0.647329,-1.84426
3.30797,-0.948296,1.19487,22.9477,0.526349,-2.64385
3.32599,-0.948644,1.19666,23.5055,0.344857,-3.23663
3.34442,-0.950053,1.19992,23.4961,0.220947,-3.03666
3.35777,-0.94829,1.19953,23.3053,0.42475,-2.7616
3.3749,-0.943777,1.20629,23.1327,0.764059,-2.67426
3.38866,-0.933229,1.2092,22.8432,1.23156,-1.97329
3.40493,-0.922071,1.21572,22.3647,1.49566,-1.38694
3.41919,-0.905863,1.22324,22.5916,1.48239,-1.46846
3.43678,-0.89188,1.22862,22.079,1.02349,-0.00868243
3.45719,-0.875378,1.23312,22.2502,0.47383,0.263668
3.48031,-0.86191,1.23122,21.6515,-0.103448,0.344069
3.50365,-0.852036,1.23171,21.3901,-0.17756,0.13236
3.52279,-0.848292,1.2347,21.3835,0.123545,-0.361632
3.54522,-0.844916,1.23443,21.7189,0.207666,-0.57936
3.56558,-0.845612,1.23695,21.724,0.724572,-1.60024
3.59,-0.840754,1.23604,22.1849,0.801547,-1.9679
3.61635,-0.836502,1.22996,22.1013,0.822597,-2.23023
3.63901,-0.829579,1.22382,22.1,0.817853,-2.47712
3.66483,-0.820252,1.2229,22.271,0.850423,-2.47858
3.68947,-0.806967,1.22131,22.3563,0.814656,-2.29614
3.71676,-0.790171,1.22104,22.4188,0.714638,-2.17276
3.74232,-0.774906,1.21999,22.201,0.494824,-1.91866
3.77078,-0.759252,1.21709,22.4096,0.478762,-1.73454
3.7999,-0.74253,1.21945,22.4377,0.182105,-1.71405
3.82371,-0.725709,1.21669,22.4063,0.00744446,-1.3428
3.85069,-0.70788,1.21801,22.3818,-0.235772,-1.03503
3.87607,-0.689433,1.22023,22.2199,-0.250366,-0.601868
3.9021,-0.673439,1.225,22.096,0.116581,-0.133954
3.92814,-0.655201,1.22229,22.1104,0.313749,0.159908
3.95174,-0.644521,1.22245,21.9877,0.315072,-0.0428528
3.97887,-0.636744,1.21928,21.8771,0.221309,-0.411366
4.00603,-0.629094,1.21851,21.8813,0.134762,-0.792913
4.03415,-0.622653,1.22011,21.965,0.302446,-1.30406
4.06532,-0.612846,1.21916,22.1296,0.490004,-1.61044
4.0955,-0.606369,1.21783,22.0915,0.313158,-1.69998
4.12547,-0.596549,1.21718,22.1009,0.130528,-1.72694
4.155,-0.581187,1.21517,22.0733,-0.0247851,-1.6604
4.18618,-0.567421,1.21506,22.0797,-0.342972,-1.54665
4.21399,-0.548346,1.21513,21.8841,-0.494318,-0.970597
4.23937,-0.533959,1.21653,21.7374,-0.327647,-0.446214
4.26142,-0.519498,1.21683,21.5359,0.0826177,0.135967
4.28396,-0.508019,1.22034,21.4312,0.691288,0.122072
4.30759,-0.498384,1.22366,21.2548,1.11976,0.0142159
4.33411,-0.49068,1.2276,21.2174,1.43185,0.112509
4.36394,-0.481709,1.23034,21.2223,1.50583,-0.0992784
4.39509,-0.477511,1.23189,21.2051,1.29061,-0.331177
4.42367,-0.470776,1.23423,21.0405,1.06705,-1.13847
4.45843,-0.465115,1.2352,21.2792,0.571088,-1.42002
4.49368,-0.454156,1.23779,20.9828,0.166706,-1.16804
4.52801,-0.443488,1.23952,20.2825,0.376044,-0.726649
4.55923,-0.433854,1.24116,20.275,0.791363,-0.6386
4.59101,-0.423489,1.23776,19.8436,1.15682,-0.135316
4.62662,-0.411569,1.23954,20.3221,1.24903,0.108837
4.65923,-0.399684,1.23959,19.4927,1.34479,0.22575
4.69896,-0.388861,1.24225,20.0008,1.01468,-0.747034
4.73288,-0.380401,1.24075,20.0421,0.662717,-1.21057
4.7712,-0.37067,1.24269,19.7911,0.344824,-0.927792
4.80737,-0.362919,1.24924,20.4951,0.239919,-2.05046
4.83822,-0.353501,1.25862,19.8375,-0.279235,-1.03275
4.87089,-0.347148,1.26675,19.5875,-0.805802,-0.235106
4.90221,-0.34274,1.27137,19.444,-1.22989,-0.322144
4.92974,-0.344667,1.27821,19.8427,-1.36014,-0.952251
4.95423,-0.340127,1.28119,19.2476,-1.38411,0.313271
4.9718,-0.342737,1.28564,22.9506,-0.847191,-3.15945
4.98806,-0.3525,1.2924,25.189,-0.902302,-2.35785
5.00447,-0.355134,1.30053,28.7094,0.149509,-3.09932
5.01405,-0.354411,1.31126,31.1728,0.379279,-1.47844
5.02721,-0.349962,1.32111,34.6247,0.29132,-0.972966
5.03668,-0.354753,1.32763,38.5384,0.3255,-1.58748
5.0492,-0.354839,1.32054,42.9197,0.816649,-3.04881
5.05706,-0.359139,1.31809,46.8969,1.29137,-3.73489
5.0542,-0.356674,1.31669,50.2361,1.86842,-2.99111
5.05248,-0.351497,1.31537,54.0267,2.66316,-2.48195
5.05069,-0.341488,1.31387,59.2585,3.80381,-3.34305
5.05138,-0.333712,1.30675,65.9354,4.61699,-5.40637
5.05679,-0.319428,1.30152,67.5154,3.27803,-0.223821
5.06134,-0.300242,1.30137,69.9488,2.46581,2.37828
5.07828,-0.282318,1.3065,72.5647,2.29331,2.03375
5.09453,-0.26149,1.31774,77.1276,2.48412,-1.31578
5.10944,-0.241617,1.3193,81.3357,2.57402,-4.12197
5.11558,-0.22406,1.32334,84.2278,2.53219,-5.60487
5.11024,-0.203907,1.3335,85.6475,2.53333,-3.58562
5.10132,-0.180806,1.34238,88.1427,2.86385,-2.81576
5.09029,-0.156152,1.35122,89.0985,2.81938,-1.07896
5.08082,-0.127977,1.35674,88.7586,2.01158,0.921639
5.07846,-0.0977597,1.36505,89.5495,1.20687,0.742573
5.07694,-0.0714191,1.3732,89.7744,0.34304,1.08096
5.07289,-0.0494532,1.38751,91.0179,0.438896,-0.933913
5.06739,-0.0301092,1.39166,91.1422,0.721949,-1.26828
5.06148,-0.0118542,1.39754,90.198,0.53131,1.19485
5.05273,0.0049019,1.40778,89.422,0.924814,2.37843
5.05322,0.0232384,1.41889,89.6986,1.72802,0.578733
5.05775,0.0440911,1.42964,88.5507,1.6909,1.04102
5.06524,0.0635951,1.44397,87.5813,1.78552,0.220749
5.0634,0.0797053,1.45844,89.2199,1.90361,-1.68517
5.06148,0.0914649,1.46623,93.1346,2.451,-4.62651
5.0551,0.105226,1.46951,95.6761,2.73741,-3.25552
5.04322,0.118445,1.47283,96.3691,2.43361,-1.568
5.0333,0.128876,1.47499,95.9546,1.83148,2.22579
5.02803,0.144278,1.47908,96.8707,2.14913,1.31713
5.02325,0.162788,1.48074,97.8753,1.85179,0.830417
5.02207,0.186253,1.48581,99.9531,2.49026,-0.972268
5.02031,0.205665,1.49071,100.506,1.97301,0.632316
5.02148,0.223665,1.49188,99.1064,1.07125,4.03835
5.02214,0.244396,1.50432,99.6078,0.844032,3.32629
5.02552,0.265483,1.51859,103.693,2.18676,-4.96064
5.02984,0.282601,1.52623,104.402,2.98043,-4.55379
5.02346,0.302044,1.54025,105.783,3.71888,-2.36154
5.02115,0.320741,1.54712,106.046,3.79624,-0.334211
5.01792,0.343405,1.55114,106.402,3.60965,0.579348
5.01218,0.370423,1.55803,107.419,3.42285,0.451047
5.00762,0.397026,1.56248,108.261,3.20703,-0.573833
4.99965,0.425096,1.56502,108.832,3.27899,-1.10858
4.99085,0.456847,1.5671,109.7,3.1009,-1.26864
4.97855,0.487423,1.56699,110.607,3.24689,-1.89198
4.96379,0.519794,1.57069,111.046,3.28619,-1.11819
4.9462,0.553245,1.5696,111.295,2.94301,-0.371514
4.92786,0.586286,1.57002,111.317,2.72445,0.11788
4.91051,0.621174,1.57161,111.047,2.53952,0.702368
4.89582,0.655586,1.57512,109.564,2.39935,1.09628
4.88471,0.692687,1.5783,106.212,2.1138,0.765656
4.87486,0.730217,1.58538,102.464,1.71564,-0.0155921
4.86776,0.766912,1.59558,99.277,1.68734,-0.135832
4.85844,0.806094,1.60623,96.4416,1.77771,0.02208
4.84732,0.841396,1.61576,94.0348,2.06862,0.757069
4.83253,0.880503,1.62806,91.4973,2.2637,2.23857
4.82526,0.918871,1.63433,91.247,2.87935,0.58982
4.82225,0.952803,1.64547,88.5532,3.02578,2.33297
4.81972,0.992827,1.65981,87.8349,3.29641,2.00052
4.81737,1.0331,1.67337,89.5787,3.5774,0.364071
4.81918,1.08074,1.68405,90.1269,2.84571,1.17309
4.81919,1.13346,1.69386,91.9857,2.27521,1.10318
4.82328,1.18324,1.7056,93.1851,1.8119,1.35993
4.83022,1.23159,1.71699,94.8869,1.33344,0.826647
4.83818,1.2805,1.73016,96.4031,0.682402,0.395918
4.84761,1.32758,1.73967,98.9216,0.552495,-0.885678
4.856,1.37138,1.74828,101.119,0.725618,-1.02926
4.87033,1.40901,1.75407,103.603,0.653677,-1.69176
4.87773,1.44564,1.75795,105.929,0.648111,-2.39857
4.88204,1.47703,1.75975,108.166,1.12195,-2.79859
4.88525,1.50563,1.76229,109.326,0.969302,-2.94676
4.87841,1.53492,1.7599,111.037,1.46702,-2.89063
4.8691,1.55913,1.75583,112.078,2.2467,-2.01665
4.85774,1.58453,1.74705,113.216,2.83026,-1.06441
4.84476,1.60974,1.73936,114.672,3.46828,-1.02461
4.82912,1.63649,1.73424,115.878,3.83149,-0.897247
4.81205,1.66319,1.73021,116.531,3.3653,-1.00533
4.79036,1.69336,1.72537,117.617,3.02549,-0.820594
4.7707,1.72201,1.71965,118.645,2.66826,-0.533073
4.74723,1.75205,1.716,118.798,2.36482,0.437143
4.71913,1.78384,1.71221,119.191,1.85721,2.01318
4.69417,1.81681,1.70768,119.525,1.43826,2.39532
4.67521,1.85417,1.70661,120.701,1.92426,1.60234
4.66722,1.88741,1.70804,120.688,2.64656,1.43761
4.66001,1.9245,1.70662,120.977,3.06499,0.483844
4.65405,1.96513,1.70301,121.37,2.37425,-0.759621
4.6448,2.00885,1.69825,121.952,1.29758,-1.96014
4.6286,2.0468,1.69449,122.683,-0.0708468,-2.13055
4.61399,2.07678,1.68716,123.279,-0.411289,-2.79248
4.59571,2.09753,1.67917,123.217,-0.248552,-2.33917
4.57774,2.11492,1.66693,123.126,0.659209,-1.19579
4.56116,2.12953,1.65669,122.96,1.71482,-0.226803
4.54341,2.13945,1.64579,122.42,2.40637,0.852723
